murX,murY,murZ,rightfemurX,rightfemurY,rightfemurZ,murX,murY,murZ,murX,murY,murZ,leftfemurX,leftfemurY,leftfemurZ,murX,murY,murZ,murX,murY,murZ,upperspineX,upperspineY,upperspineZ,neckX,neckY,neckZ,sphnosetipX,sphnosetipY,sphnosetipZ,sphheadtopX,sphheadtopY,sphheadtopZ,leftshoulderX,leftshoulderY,leftshoulderZ,leftelbowX,leftelbowY,leftelbowZ,leftwristX,leftwristY,leftwristZ,rightshoulderX,rightshoulderY,rightshoulderZ,rightelbowX,rightelbowY,rightelbowZ,rightwristX,rightwristY,rightwristZ
0.0,-0.135,113.91,12.77,-0.13,113.9,0.0,-0.135,113.91,0.0,-0.135,113.91,-12.77,-0.14,113.92,0.0,-0.135,113.91,0.0,-0.135,113.91,0.08,0.49,149.37,0.18,1.31,171.78,-0.63,19.57,187.1,-0.35,9.41,209.26,-18.25,1.11,166.1,-22.41,-5.37,135.5,-10.17,21.43,128.4,18.53,2.42,166.21,28.48,30.64,156.19,15.56,26.21,183.23
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.1,0.52,149.37,0.21,1.39,171.78,-0.6,19.69,187.05,-0.28,9.59,209.24,-18.22,1.19,166.12,-22.42,-5.36,135.54,-10.17,21.41,128.36,18.57,2.42,166.17,29.59,30.95,158.4,16.69,25.15,185.2
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.54,149.37,0.24,1.45,171.77,-0.59,19.77,187.02,-0.23,9.71,209.22,-18.2,1.25,166.14,-22.42,-5.35,135.57,-10.17,21.4,128.34,18.59,2.42,166.15,30.36,31.02,159.85,17.45,24.35,186.44
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.55,149.37,0.25,1.47,171.77,-0.58,19.8,187.01,-0.21,9.75,209.22,-18.19,1.27,166.14,-22.43,-5.34,135.58,-10.17,21.4,128.33,18.6,2.42,166.14,30.67,31.01,160.4,17.74,24.02,186.9
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.56,149.37,0.25,1.47,171.77,-0.58,19.8,187.01,-0.22,9.75,209.22,-18.19,1.27,166.14,-22.43,-5.34,135.58,-10.17,21.4,128.33,18.6,2.43,166.14,30.7,30.94,160.1,17.76,24.36,186.7
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.55,149.37,0.25,1.47,171.77,-0.57,19.79,187.02,-0.22,9.72,209.22,-18.18,1.27,166.15,-22.44,-5.34,135.58,-10.17,21.4,128.34,18.6,2.43,166.14,30.8,30.69,159.22,17.82,25.37,186.07
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.57,149.37,0.25,1.5,171.77,-0.59,19.83,187.01,-0.23,9.77,209.22,-18.18,1.29,166.15,-22.44,-5.35,135.59,-10.18,21.4,128.32,18.6,2.46,166.14,30.97,30.29,157.87,17.93,26.96,185.01
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.1,0.59,149.37,0.24,1.54,171.77,-0.65,19.89,186.98,-0.28,9.86,209.21,-18.2,1.31,166.14,-22.44,-5.37,135.59,-10.21,21.37,128.3,18.59,2.52,166.14,31.15,29.73,156.23,18.06,28.88,183.55
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.1,0.59,149.37,0.24,1.55,171.77,-0.67,19.9,186.99,-0.3,9.86,209.21,-18.2,1.3,166.14,-22.45,-5.39,135.6,-10.22,21.36,128.29,18.59,2.54,166.14,31.36,28.98,154.57,18.26,30.71,181.84
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.1,0.59,149.37,0.25,1.54,171.77,-0.67,19.85,187.04,-0.32,9.76,209.23,-18.19,1.3,166.15,-22.45,-5.37,135.6,-10.22,21.37,128.3,18.6,2.53,166.14,31.56,28.16,153.09,18.47,32.19,180.11
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.1,0.56,149.37,0.25,1.48,171.77,-0.64,19.72,187.15,-0.36,9.49,209.28,-18.19,1.28,166.15,-22.47,-5.34,135.6,-10.19,21.39,128.33,18.6,2.45,166.15,31.73,27.38,151.94,18.66,33.09,178.67
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.54,149.37,0.25,1.42,171.77,-0.59,19.57,187.27,-0.39,9.2,209.33,-18.19,1.26,166.16,-22.49,-5.3,135.59,-10.15,21.42,128.37,18.61,2.36,166.15,31.85,26.55,150.82,18.8,33.71,177.21
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.51,149.37,0.25,1.34,171.78,-0.53,19.38,187.41,-0.42,8.83,209.39,-18.19,1.24,166.16,-22.51,-5.24,135.58,-10.1,21.46,128.42,18.61,2.25,166.16,31.89,25.7,149.74,18.86,34.02,175.8
0.0,-0.135,113.915,12.77,-0.13,113.9,0.0,-0.135,113.915,0.0,-0.135,113.915,-12.77,-0.14,113.93,0.0,-0.135,113.915,0.0,-0.135,113.915,0.11,0.47,149.37,0.26,1.23,171.78,-0.45,19.14,187.6,-0.47,8.36,209.47,-18.19,1.21,166.16,-22.53,-5.16,135.57,-10.04,21.51,128.49,18.62,2.1,166.17,31.92,24.86,148.82,18.89,34.02,174.59
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.11,0.42,149.37,0.26,1.11,171.78,-0.35,18.85,187.82,-0.51,7.81,209.55,-18.18,1.18,166.17,-22.57,-5.07,135.55,-9.95,21.58,128.56,18.63,1.92,166.17,31.98,24.04,148.06,18.96,33.78,173.63
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.11,0.36,149.37,0.26,0.95,171.79,-0.26,18.51,188.06,-0.58,7.17,209.64,-18.18,1.13,166.18,-22.6,-4.98,135.53,-9.87,21.64,128.65,18.63,1.71,166.18,32.11,23.28,147.51,19.07,33.36,172.93
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.11,0.32,149.37,0.27,0.84,171.79,-0.15,18.22,188.28,-0.63,6.61,209.72,-18.17,1.11,166.19,-22.63,-4.88,135.52,-9.79,21.71,128.73,18.64,1.55,166.19,32.45,22.97,147.58,19.39,32.55,173.19
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.11,0.26,149.37,0.28,0.68,171.79,-0.06,17.87,188.51,-0.69,5.99,209.79,-18.17,1.05,166.19,-22.66,-4.79,135.51,-9.71,21.78,128.82,18.65,1.34,166.2,32.92,22.93,148.13,19.81,31.28,174.14
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.11,0.22,149.37,0.28,0.57,171.79,0.01,17.61,188.69,-0.74,5.52,209.84,-18.16,1.02,166.2,-22.68,-4.71,135.5,-9.64,21.82,128.89,18.66,1.19,166.2,33.41,22.97,148.77,20.21,29.91,175.15
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.11,0.18,149.37,0.29,0.49,171.79,0.07,17.4,188.83,-0.79,5.13,209.88,-18.16,1.0,166.21,-22.71,-4.65,135.49,-9.6,21.87,128.94,18.66,1.07,166.2,33.9,23.06,149.47,20.56,28.48,176.13
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.11,0.16,149.37,0.29,0.42,171.79,0.12,17.24,188.94,-0.81,4.84,209.91,-18.15,0.97,166.21,-22.73,-4.61,135.49,-9.56,21.89,128.98,18.67,0.97,166.21,34.37,23.16,150.17,20.87,27.03,177.02
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.11,0.14,149.37,0.29,0.38,171.8,0.15,17.15,189.0,-0.83,4.67,209.93,-18.16,0.96,166.22,-22.74,-4.58,135.49,-9.54,21.91,129.01,18.67,0.92,166.21,34.75,23.26,150.78,21.08,25.8,177.69
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.11,0.14,149.37,0.29,0.37,171.8,0.16,17.13,189.01,-0.82,4.63,209.93,-18.15,0.96,166.22,-22.76,-4.57,135.49,-9.55,21.91,129.01,18.67,0.91,166.21,34.99,23.31,151.12,21.19,25.06,178.04
0.0,-0.14,113.915,12.77,-0.13,113.9,0.0,-0.14,113.915,0.0,-0.14,113.915,-12.77,-0.15,113.93,0.0,-0.14,113.915,0.0,-0.14,113.915,0.11,0.14,149.37,0.3,0.37,171.8,0.17,17.13,189.01,-0.8,4.64,209.93,-18.15,0.96,166.23,-22.77,-4.57,135.5,-9.55,21.91,129.02,18.68,0.91,166.21,35.1,23.34,151.28,21.24,24.7,178.19
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.11,0.14,149.37,0.29,0.37,171.8,0.16,17.14,189.0,-0.79,4.66,209.93,-18.16,0.96,166.23,-22.79,-4.57,135.51,-9.56,21.91,129.02,18.67,0.91,166.21,35.1,23.35,151.29,21.22,24.69,178.19
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.11,0.14,149.37,0.3,0.37,171.8,0.17,17.15,188.99,-0.76,4.69,209.92,-18.15,0.97,166.23,-22.8,-4.56,135.51,-9.57,21.91,129.02,18.68,0.91,166.22,35.05,23.33,151.22,21.19,24.87,178.12
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.11,0.14,149.37,0.3,0.37,171.8,0.17,17.16,188.97,-0.74,4.72,209.92,-18.15,0.97,166.24,-22.81,-4.56,135.52,-9.58,21.91,129.03,18.68,0.91,166.22,34.99,23.32,151.12,21.15,25.1,178.02
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.11,0.14,149.37,0.3,0.37,171.8,0.18,17.17,188.95,-0.7,4.76,209.92,-18.15,0.97,166.25,-22.83,-4.56,135.53,-9.59,21.91,129.03,18.68,0.91,166.22,34.94,23.3,151.05,21.12,25.27,177.94
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.11,0.14,149.37,0.3,0.37,171.8,0.18,17.19,188.93,-0.67,4.79,209.91,-18.15,0.97,166.25,-22.84,-4.55,135.54,-9.6,21.91,129.03,18.69,0.91,166.22,34.92,23.3,151.02,21.1,25.36,177.9
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.11,0.14,149.37,0.31,0.36,171.8,0.19,17.2,188.92,-0.64,4.83,209.91,-18.15,0.97,166.26,-22.86,-4.55,135.55,-9.61,21.91,129.04,18.69,0.91,166.22,34.92,23.3,151.01,21.09,25.38,177.89
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.14,149.37,0.32,0.36,171.8,0.2,17.21,188.9,-0.61,4.85,209.91,-18.14,0.98,166.26,-22.87,-4.54,135.56,-9.62,21.91,129.04,18.7,0.9,166.22,34.93,23.3,151.02,21.09,25.38,177.89
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.14,149.37,0.32,0.36,171.8,0.2,17.22,188.89,-0.58,4.87,209.9,-18.14,0.98,166.27,-22.89,-4.54,135.56,-9.63,21.91,129.05,18.7,0.9,166.22,34.94,23.3,151.04,21.09,25.36,177.91
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.14,149.37,0.33,0.36,171.79,0.21,17.22,188.89,-0.56,4.87,209.9,-18.14,0.97,166.28,-22.9,-4.54,135.57,-9.64,21.91,129.05,18.71,0.91,166.22,34.96,23.31,151.06,21.09,25.34,177.92
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.14,149.37,0.33,0.36,171.79,0.23,17.21,188.9,-0.55,4.85,209.91,-18.14,0.98,166.28,-22.92,-4.54,135.58,-9.65,21.91,129.05,18.71,0.9,166.22,34.98,23.31,151.09,21.09,25.31,177.94
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.14,149.37,0.33,0.36,171.79,0.26,17.19,188.92,-0.54,4.8,209.91,-18.13,0.98,166.29,-22.94,-4.53,135.59,-9.66,21.91,129.06,18.72,0.9,166.22,35.0,23.3,151.09,21.1,25.3,177.94
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.14,149.37,0.34,0.36,171.79,0.28,17.15,188.97,-0.56,4.71,209.92,-18.13,0.98,166.3,-22.96,-4.53,135.6,-9.67,21.91,129.06,18.72,0.9,166.23,34.99,23.3,151.09,21.08,25.32,177.93
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.14,149.37,0.34,0.36,171.79,0.31,17.11,189.01,-0.58,4.62,209.93,-18.13,0.99,166.3,-22.97,-4.52,135.61,-9.68,21.91,129.06,18.72,0.89,166.23,34.96,23.29,151.05,21.05,25.38,177.88
0.0,-0.14,113.91,12.77,-0.13,113.9,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.92,0.0,-0.14,113.91,0.0,-0.14,113.91,0.12,0.14,149.37,0.34,0.35,171.79,0.27,17.22,188.88,-0.46,4.88,209.9,-18.13,0.99,166.31,-22.99,-4.51,135.62,-9.69,21.91,129.07,18.73,0.88,166.23,34.8,23.25,150.82,20.9,25.7,177.63
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.11,0.13,149.37,0.33,0.34,171.8,0.22,17.29,188.78,-0.4,5.08,209.88,-18.14,0.99,166.31,-23.01,-4.5,135.61,-9.69,21.92,129.07,18.72,0.86,166.24,34.4,23.11,150.29,20.58,26.4,177.04
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.11,0.13,149.37,0.32,0.33,171.8,0.18,17.35,188.69,-0.34,5.25,209.85,-18.15,0.99,166.3,-23.02,-4.48,135.61,-9.68,21.93,129.08,18.71,0.84,166.25,33.82,22.88,149.47,20.08,27.43,176.09
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.1,0.12,149.37,0.3,0.32,171.8,0.14,17.39,188.63,-0.31,5.37,209.84,-18.17,1.0,166.3,-23.05,-4.46,135.6,-9.67,21.94,129.08,18.7,0.8,166.27,33.08,22.48,148.41,19.43,28.68,174.74
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.1,0.12,149.37,0.28,0.3,171.8,0.11,17.42,188.57,-0.29,5.47,209.82,-18.19,1.0,166.29,-23.06,-4.44,135.59,-9.67,21.94,129.09,18.68,0.76,166.29,32.19,21.88,147.12,18.61,30.09,172.93
0.0,-0.14,113.91499999999999,12.77,-0.13,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.08,0.11,149.37,0.24,0.28,171.8,0.05,17.43,188.53,-0.31,5.53,209.81,-18.22,1.0,166.28,-23.09,-4.41,135.58,-9.65,21.96,129.09,18.65,0.72,166.31,31.19,21.02,145.66,17.64,31.5,170.65
0.0,-0.14,113.91,12.77,-0.13,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,0.07,0.1,149.37,0.21,0.26,171.8,0.01,17.44,188.49,-0.33,5.58,209.8,-18.25,1.01,166.27,-23.11,-4.39,135.56,-9.64,21.97,129.1,18.63,0.66,166.34,30.14,19.85,144.08,16.56,32.8,167.87
0.0,-0.14,113.91,12.77,-0.13,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,-12.77,-0.15,113.91,0.0,-0.14,113.91,0.0,-0.14,113.91,0.05,0.09,149.37,0.17,0.24,171.8,-0.05,17.43,188.46,-0.36,5.62,209.79,-18.28,1.0,166.25,-23.13,-4.37,135.54,-9.63,21.98,129.11,18.6,0.61,166.36,29.06,18.36,142.45,15.38,33.86,164.6
0.0,-0.14,113.91499999999999,12.77,-0.13,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.04,0.08,149.37,0.15,0.21,171.8,-0.06,17.43,188.43,-0.36,5.66,209.78,-18.3,1.01,166.25,-23.16,-4.33,135.53,-9.6,22.0,129.11,18.58,0.54,166.38,28.01,16.49,140.84,14.2,34.53,160.88
0.0,-0.14,113.91499999999999,12.77,-0.13,113.92,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,-12.77,-0.15,113.91,0.0,-0.14,113.91499999999999,0.0,-0.14,113.91499999999999,0.03,0.07,149.37,0.1,0.19,171.8,-0.12,17.42,188.41,-0.4,5.68,209.77,-18.34,1.01,166.23,-23.18,-4.31,135.5,-9.59,22.01,129.12,18.55,0.49,166.41,27.01,14.33,139.34,12.98,34.73,156.81
